       Energy  Energy_sqrd   QuantVar  BlockingVar   MCcycles  TimeStep    Eta  AcceptanceRation
275  6.379071    50.022225   9.329681     0.009338    32768.0       0.1  0.001          0.993561
276  6.359574    49.737799   9.293619     0.009314    32768.0       0.1  0.001          0.993546
277  6.341049    49.465635   9.256727     0.009276    32768.0       0.1  0.001          0.993515
278  6.322959    49.199623   9.219817     0.009238    32768.0       0.1  0.001          0.993500
279  6.304282    48.927280   9.183311     0.009201    32768.0       0.1  0.001          0.993500
280  6.285638    48.656083   9.146842     0.009164    32768.0       0.1  0.001          0.993500
281  6.266962    48.384351   9.109536     0.009125    32768.0       0.1  0.001          0.993546
282  6.247503    48.103249   9.071950     0.009090    32768.0       0.1  0.001          0.993561
283  6.229158    47.837604   9.035190     0.009050    32768.0       0.1  0.001          0.993546
284  6.210651    47.571061   8.998876     0.009013    32768.0       0.1  0.001          0.993546
285  6.192178    47.305671   8.962602     0.008977    32768.0       0.1  0.001          0.993546
286  6.173740    47.041436   8.926368     0.008940    32768.0       0.1  0.001          0.993546
287  6.155338    46.778362   8.890176     0.008903    32768.0       0.1  0.001          0.993546
288  6.136972    46.516451   8.854026     0.008866    32768.0       0.1  0.001          0.993546
289  6.118643    46.255707   8.817919     0.008829    32768.0       0.1  0.001          0.993546
290  6.100351    45.996135   8.781857     0.008792    32768.0       0.1  0.001          0.993546
291  6.082096    45.737737   8.745841     0.008755    32768.0       0.1  0.001          0.993546
292  6.063881    45.480519   8.709871     0.008719    32768.0       0.1  0.001          0.993546
293  6.045704    45.224484   8.673949     0.008682    32768.0       0.1  0.001          0.993546
294  6.027567    44.969635   8.638075     0.008645    32768.0       0.1  0.001          0.993546
295  6.009470    44.715978   8.602252     0.008608    32768.0       0.1  0.001          0.993546
296  5.991413    44.463515   8.566479     0.008572    32768.0       0.1  0.001          0.993546
297  5.973977    44.221767   8.533362     0.008535    32768.0       0.1  0.001          0.993561
298  5.956003    43.971655   8.497683     0.008498    32768.0       0.1  0.001          0.993561
299  5.938071    43.722746   8.462057     0.008462    32768.0       0.1  0.001          0.993561
300  6.855537    57.251891  10.253502     0.010257    32768.0       0.1  0.005          0.993576
301  6.758509    55.744902  10.067464     0.010072    32768.0       0.1  0.005          0.993561
302  6.662885    54.278540   9.884508     0.009890    32768.0       0.1  0.005          0.993591
303  6.568735    52.847549   9.699264     0.009710    32768.0       0.1  0.005          0.993561
304  6.473910    51.425687   9.514173     0.009524    32768.0       0.1  0.005          0.993561
305  6.379932    50.034790   9.331264     0.009340    32768.0       0.1  0.005          0.993561
306  6.286970    48.675289   9.149293     0.009166    32768.0       0.1  0.005          0.993500
307  6.194077    47.332689   8.966099     0.008980    32768.0       0.1  0.005          0.993546
308  6.102885    46.031729   8.786526     0.008797    32768.0       0.1  0.005          0.993546
309  6.012667    44.760300   8.608139     0.008614    32768.0       0.1  0.005          0.993546
310  5.924029    43.527678   8.433563     0.008432    32768.0       0.1  0.005          0.993561
311  5.835163    42.307855   8.258728     0.008251    32768.0       0.1  0.005          0.993530
312  5.747900    41.123027   8.084678     0.008084    32768.0       0.1  0.005          0.993515
313  5.661912    39.969166   7.911922     0.007901    32768.0       0.1  0.005          0.993515
314  5.576722    38.841854   7.742025     0.007726    32768.0       0.1  0.005          0.993469
315  5.493724    37.754604   7.573601     0.007546    32768.0       0.1  0.005          0.993484
316  5.411304    36.687645   7.405437     0.007368    32768.0       0.1  0.005          0.993484
317  5.330168    35.649834   7.239143     0.007192    32768.0       0.1  0.005          0.993484
318  5.250363    34.641147   7.074838     0.007017    32768.0       0.1  0.005          0.993484
319  5.171934    33.661544   6.912643     0.006844    32768.0       0.1  0.005          0.993484
320  5.095447    32.715483   6.751900     0.006666    32768.0       0.1  0.005          0.993515
321  5.019766    31.792365   6.594309     0.006497    32768.0       0.1  0.005          0.993500
322  4.945891    30.900656   6.438823     0.006328    32768.0       0.1  0.005          0.993515
323  4.873359    30.035826   6.286199     0.006163    32768.0       0.1  0.005          0.993530
324  4.803121    29.209966   6.139992     0.006012    32768.0       0.1  0.005          0.993576
325  4.733011    28.395625   5.994228     0.005844    32768.0       0.1  0.005          0.993530
326  4.665415    27.616357   5.850262     0.005687    32768.0       0.1  0.005          0.993530
327  4.599269    26.863219   5.709945     0.005534    32768.0       0.1  0.005          0.993546
328  4.535217    26.141555   5.573359     0.005381    32768.0       0.1  0.005          0.993561
329  4.473032    25.449020   5.441007     0.005240    32768.0       0.1  0.005          0.993576
330  4.412270    24.777937   5.309811     0.005095    32768.0       0.1  0.005          0.993576
331  4.353248    24.132780   5.182011     0.004954    32768.0       0.1  0.005          0.993576
332  4.295968    23.512994   5.057653     0.004816    32768.0       0.1  0.005          0.993576
333  4.240441    22.917656   4.936313     0.004682    32768.0       0.1  0.005          0.993622
334  4.186633    22.346837   4.818937     0.004552    32768.0       0.1  0.005          0.993622
335  4.134668    21.800261   4.704782     0.004427    32768.0       0.1  0.005          0.993652
336  4.084123    21.274487   4.594426     0.004304    32768.0       0.1  0.005          0.993683
337  4.035142    20.770808   4.488436     0.004187    32768.0       0.1  0.005          0.993668
338  3.988827    20.295898   4.385158     0.004069    32768.0       0.1  0.005          0.993683
339  3.943456    19.835882   4.285036     0.003957    32768.0       0.1  0.005          0.993652
340  3.899648    19.394957   4.187705     0.003850    32768.0       0.1  0.005          0.993668
341  3.857233    18.972460   4.094216     0.003746    32768.0       0.1  0.005          0.993668
342  3.816670    18.572106   4.005135     0.003647    32768.0       0.1  0.005          0.993683
